Fecha de solicitud;Grupo de compras;Solicitud de pedido;Pos.solicitud pedido;Material;Pedido;Texto breve;Fabricante;Nº pieza fabricante;Cantidad solicitada;Unidad de medida;Almacén;Nombre de proveedor;Nº material de proveedor;Proveedor deseado;Proveedor fijo;Proveedor;Creado por;Fecha de liberación;Fecha orden compra;Indicador creación;Contrato marco;Pos.contrato sup.;Pedido marco;Posición pedido marco;Planif.necesidades;Clase documento;Tipo de posición;Tipo de imputación;Reg.info de compras;Unidad medida pedido;Precio de valoración;Valor total;Moneda;Centro;Solicitante;Indicador de borrado;Status tratamiento solicitud pedido;Status tratamiento;Indicador de bloqueo;Texto bloqueo;Perfil piezas fabric.;Grupo de artículos;Número de necesidad;Entrada mercancías;EM no valorada;Recepción facturas;Posición de pedido;Plazo entrega prev.;Entregas (de/a);Liberación general de solic.ped.;Urgencia necesidad;Prioridad nec.;Nº reserva;Consumo;Categoría material;Fecha Aprobación;Liberador Siguiente
10/10/2023;JR1;1300010538;10;1101153824;;SUSPENSION POSTERIOR;KOMATSU;EM8844;1;PI;;;;;;;RALVAREZM@AN;11/10/2023;;F;;0;;0;P02;ZS04;L;F;;;100.00;100.00;USD;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;11/10/2023;Sí;0;0;193857;V;;10/10/2023;
10/10/2023;S01;1300010539;10;;;RETIRO MANIPULADOR DE LLANTAS LD010;;;1;UP;;;;;;;JOESPINOZA@A;24/10/2023;;F;;0;;0;;ZS04;F;F;;;1.00;1.00;PEN;1101;100400430436;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;11/10/2023;Sí;0;0;0;V;;19/10/2023;
10/10/2023;S01;1300010539;20;;;REEMPLAZO IMPLEMENTO CARGADOR LD011;;;1;UP;;;;;;;JOESPINOZA@A;24/10/2023;;F;;0;;0;;ZS04;F;F;;;1.00;1.00;PEN;1101;100400430436;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;11/10/2023;Sí;0;0;0;V;;19/10/2023;
10/10/2023;S01;1300010539;30;;;REPARACION /MANTENIMIENTO LD011;;;1;UP;;;;;;;JOESPINOZA@A;24/10/2023;;F;;0;;0;;ZS04;F;F;;;1.00;1.00;PEN;1101;100400430436;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;11/10/2023;Sí;0;0;0;V;;19/10/2023;
10/10/2023;S10;1300010541;10;;;Gabinete de control 430-PCC-694;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;80,000.00;80,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
10/10/2023;C12;1300010544;10;;;RADIO TRONCALIZADA APX900;;;1;PI;TSHP;;;;;;DTELLES@ANTA;15/01/2024;;R;;0;;0;;ZS04;;K;;;2,850.00;2,850.00;USD;1101;100400430000;false;05;N;;;;CD0000025;;Sí;No;Sí;0;0;15/01/2024;Sí;50;50;0;V;;11/10/2023;
10/10/2023;C12;1300010544;20;;;BATERIA PARA RADIO APX900/2000;;;1;PI;TSHP;;;;;;DTELLES@ANTA;15/01/2024;;R;;0;;0;;ZS04;;K;;;170.00;170.00;USD;1101;100400430000;false;05;N;;;;CD0000025;;Sí;No;Sí;0;0;15/01/2024;Sí;50;50;0;V;;11/10/2023;
10/10/2023;C12;1300010544;30;;;MICROFONO TIPO PERA PARA APX900/2000;;;1;PI;TSHP;;;;;;DTELLES@ANTA;15/01/2024;;R;;0;;0;;ZS04;;K;;;200.00;200.00;USD;1101;100400430000;false;05;N;;;;CD0000025;;Sí;No;Sí;0;0;15/01/2024;Sí;50;50;0;V;;11/10/2023;
10/10/2023;S01;1300010545;10;;;DÍA DEL MINERO - DECORACIÓN LIMA;;;1;GLB;LIMA;;;;;;FYACOLCA@ANT;13/10/2023;;R;;0;;0;;ZS04;;K;;;50,000.00;50,000.00;USD;1100;100200220218;false;03;N;;;;SV0000048;;Sí;No;Sí;0;0;13/10/2023;Sí;50;50;0;V;;;MCASTROA@ANT
11/10/2023;C12;1300010547;10;;;RADIO TRONCALIZADA APX900;;;1;PI;TSHP;;;;;;DTELLES@ANTA;15/01/2024;;R;;0;;0;;ZS04;;K;;;2,850.00;2,850.00;USD;1101;100400410410;false;05;N;;;;CD0000025;;Sí;No;Sí;0;0;15/01/2024;Sí;50;50;0;V;;22/10/2023;
11/10/2023;C12;1300010547;20;;;BATERIA PARA RADIO APX900/2000;;;1;PI;TSHP;;;;;;DTELLES@ANTA;15/01/2024;;R;;0;;0;;ZS04;;K;;;170.00;170.00;USD;1101;100400410410;false;05;N;;;;CD0000025;;Sí;No;Sí;0;0;15/01/2024;Sí;50;50;0;V;;22/10/2023;
11/10/2023;C12;1300010547;30;;;MICROFONO TIPO PERA PARA APX900/2000;;;1;PI;TSHP;;;;;;DTELLES@ANTA;15/01/2024;;R;;0;;0;;ZS04;;K;;;200.00;200.00;USD;1101;100400410410;false;05;N;;;;CD0000025;;Sí;No;Sí;0;0;15/01/2024;Sí;50;50;0;V;;22/10/2023;
11/10/2023;C07;1300010548;10;;;Fabricación de dados de concreto para la;;;1;UP;SLOT;;;;;;CLEONM@ANTAM;31/10/2023;;R;;0;;0;;ZS04;F;P;;;10,000.00;10,000.00;USD;1101;100400410000;false;05;N;;;;SV0000026;;Sí;No;Sí;0;0;31/10/2023;Sí;10;10;0;V;;11/10/2023;
11/10/2023;S01;1300010549;10;;;INST. CONTEINER PROYECTOS Y BAÑOS PPL;;;1;UP;;;;;;;JMEZAM@ANTAM;31/10/2023;;F;;0;;0;;ZS04;F;F;;;25,456.86;25,456.86;PEN;1102;100400420421;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;25/10/2023;Sí;0;0;0;V;;1/11/2023;
11/10/2023;JR1;1300010550;10;1101131697;;FRENO DE PARQUEO;KOMATSU;XB0922;1;PI;;;;;;;RALVAREZM@AN;12/10/2023;;F;;0;;0;P02;ZS04;L;F;;;100.00;100.00;USD;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;12/10/2023;Sí;0;0;194137;V;;11/10/2023;
11/10/2023;C05;1300010551;30;;4500008397;Quemadores 3019860AP-130;;;2;PI;HRMY;;;;;;LTORRESA@ANT;12/10/2023;16/10/2023;R;;0;;0;;ZS04;;K;;;250.00;500.00;PEN;1102;100200250000;false;05;B;;;;CD0000032;;Sí;No;Sí;30;0;12/10/2023;Sí;50;50;0;V;;16/10/2023;
11/10/2023;JR1;1300010552;10;1100177252;;LINK GP-LOWER REAR SUSPENSION POS 2;CAT;2813338;1;PI;;;;;;;RALVAREZM@AN;12/10/2023;;F;;0;;0;P01;ZS04;L;F;;;100.00;100.00;USD;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;12/10/2023;Sí;0;0;194141;V;;11/10/2023;
11/10/2023;JR1;1300010554;10;1101203991;;FUEL TANK WITH INSTALLATION KIT;KOMATSU;EM9349;1;PI;;;;;;;RALVAREZM@AN;12/10/2023;;F;;0;;0;P02;ZS04;L;F;;;100.00;100.00;USD;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;12/10/2023;Sí;0;0;194153;V;;11/10/2023;
11/10/2023;JR1;1300010555;10;1100179285;;ARO 36.00X63;TOPY;36.00X63;1;PI;MREP;;;;;;EHROMEROM@AN;25/10/2023;;F;;0;;0;P01;ZS04;L;F;;;4,400.00;4,400.00;USD;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;25/10/2023;Sí;0;0;194150;V;;11/10/2023;
11/10/2023;C12;1300010556;10;;;HW,NW,4,IPAD STD, CIZQUIERDO;;;10;C/U;CONC;;;;;;ADECCO.CIZQU;17/10/2023;;R;;0;;0;;ZS04;;P;;;500.00;5,000.00;USD;1101;100100170171;false;05;N;;;;CD0000033;;Sí;No;Sí;0;0;17/10/2023;Sí;10;10;0;V;;19/10/2023;
11/10/2023;C02;1300010558;10;1100173008;;FUSIBLE DE VIDRIO DE 2 AMP. CORTO;TECPROMI;FV2A;160;PI;CONC;;;;;;RPINAZO@ANTA;11/10/2023;;F;;0;;0;P01;ZS04;;F;;;7.05;1,128.00;PEN;1101;100400430439;false;03;N;;;;IN0000011;;Sí;No;Sí;0;30;14/10/2023;Sí;11;11;0;V;;;SGUTIERREZ@A
11/10/2023;JR1;1300010560;10;1101679604;;LEG, A-FRAME FRONT, RH Y LH;CAT;D021314-01;1;PI;;;;;;;MCHAMPAS@ANT;25/10/2023;;F;;0;;0;P02;ZS04;L;F;;;0.00;0.00;PEN;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;25/10/2023;Sí;0;0;194206;V;;11/10/2023;
11/10/2023;S10;1300010561;10;;;Sensor/transmisor de nivel hidrostático;;;2;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;4,000.00;8,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;20;;;Manómetro tipo tubo bourdon;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;500.00;500.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;30;;;Transmisor / indicador de  presión;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;2,500.00;2,500.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;40;;;Sensor y trans/ind. de flujo tipo sonar;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;3,000.00;3,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;50;;;Sensor y transmisor/indicador de pH;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;2,500.00;2,500.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;60;;;Sensor y trans/ind. de conductividad;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;3,000.00;3,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;70;;;Sensor y transmisor / ind. de turbidez;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;6,500.00;6,500.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;80;;;Sirena luz estroboscópica, 120Vac 60Hz;;;3;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;500.00;1,500.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;90;;;"Válv. control flujo motorizada 4""";;;2;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;20,000.00;40,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;100;;;Gabinete colector señales discretas;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;3,000.00;3,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;110;;;Gabinete de comunicaciones 430-CUT-692;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;4,000.00;4,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;120;;;Tablero de distribución estabilizado;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;1,000.00;1,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;130;;;Tablero de distribución no estabilizado;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;1,000.00;1,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;140;;;UPS de 2 kVA, salida 120 VAC 60Hz;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;2,000.00;2,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;150;;;Transf. de Inst. Estab. 5 kVA, 480/120;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;3,000.00;3,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;160;;;Caja de empalme de Fibra óptica;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;300.00;300.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;170;;;Cámara  IP PTZ, protección NEMA 4X;;;2;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;3,500.00;7,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010561;180;;;Gabinete colector señales analógicas;;;1;KIT;CONC;;;;;;CMORALESA@AN;30/10/2023;;R;;0;;0;;ZS04;;P;;;3,000.00;3,000.00;USD;1101;100950951001;false;05;N;;;;CD0000017;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S01;1300010562;10;;;Eval. Riesgo y PRE P. Que. Antamina;;;1;UP;PCON;;;;;;AQUISPE@ANTA;29/12/2023;;R;;0;;0;;ZS04;F;P;;;20,000.00;20,000.00;USD;1101;100400420425;false;05;N;;;;SV0000026;;Sí;No;Sí;0;0;29/12/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;S01;1300010563;10;;;SERV FABRICACION DE GUARDAS EN FRP;;;1;UP;;;;;;;JHERNANDEZ@A;31/10/2023;;F;;0;;0;;ZS04;F;F;;;28,710.00;28,710.00;PEN;1102;100400430430;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;11/10/2023;Sí;0;0;0;V;;11/10/2023;
11/10/2023;C13;1300010566;10;;;Pressure connection;;;4;PI;CONC;;MATERIAL ID 234166 DRAWING 2203389;;;;HMINANO@ANTA;31/10/2023;;R;;0;;0;;ZS04;;K;;;10,000.00;40,000.00;USD;1101;100400420426;false;05;N;;;;CD0000016;;Sí;No;Sí;0;0;31/10/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C13;1300010566;20;;;Hexagonal screw M16 x 45;;;100;PI;CONC;;MATERIAL ID 642507 DRAWING 2203389;;;;HMINANO@ANTA;31/10/2023;;R;;0;;0;;ZS04;;K;;;20.00;2,000.00;USD;1101;100400420426;false;05;N;;;;CD0000016;;Sí;No;Sí;0;0;31/10/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C13;1300010566;30;;;Lock washer S 16, stainless;;;100;PI;CONC;;MATERIAL ID 667417 DRAWING 2203389;;;;HMINANO@ANTA;31/10/2023;;R;;0;;0;;ZS04;;K;;;20.00;2,000.00;USD;1101;100400420426;false;05;N;;;;CD0000016;;Sí;No;Sí;0;0;31/10/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010567;10;;;"TUBOS DE 2"" sdh  40";;;29;PI;HRMY;;;;;;LTORRESA@ANT;12/10/2023;;R;;0;;0;;ZS04;;K;;;10.00;290.00;USD;1102;100200250000;false;08;N;;;;CD0000032;;Sí;No;Sí;0;0;12/10/2023;Sí;50;50;0;V;;;
11/10/2023;S01;1300010568;10;;;DÍA DEL MINERO - ALMUERZO LIMA;;;1;GLB;LIMA;;;;;;FYACOLCA@ANT;13/10/2023;;R;;0;;0;;ZS04;;K;;;30,000.00;30,000.00;PEN;1100;100200220218;false;03;N;;;;SV0000048;;Sí;No;Sí;0;0;13/10/2023;Sí;50;50;0;V;;;MCASTROA@ANT
11/10/2023;JB1;1300010569;10;;;Serv. de Traslado de postes Callao-Mina;;;1;UP;CONC;;;;;;JACHAVEZ@ANT;1/11/2023;;R;;0;;0;;ZS04;F;L;;;29,250.00;29,250.00;USD;1101;100100110116;false;08;N;;;;SV0000040;;Sí;No;Sí;0;0;1/11/2023;Sí;50;50;0;V;;;
11/10/2023;C03;1300010571;10;;;FUENTE DE 24V XP Power ECM140US24;;;1;PI;CONC;;;10001098;;;ECARRERA@ANT;11/12/2023;;R;;0;;0;;ZS04;;K;;;790.00;790.00;USD;1101;100400420423;false;05;N;;;;IN0000011;;Sí;No;Sí;0;0;11/12/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C03;1300010571;20;;;A37B Power supply 3U–15V 140W (RMH520B);;;1;PI;CONC;;;10001098;;;ECARRERA@ANT;11/12/2023;;R;;0;;0;;ZS04;;K;;;2,200.00;2,200.00;USD;1101;100400420423;false;05;N;;;;IN0000011;;Sí;No;Sí;0;0;11/12/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;R01;1300010572;10;;;REPARACIÓN CARRETE R001;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
11/10/2023;R01;1300010572;20;;;REPARACIÓN CARRETE R006;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
11/10/2023;R01;1300010572;30;;;REPARACIÓN CARRETE 004;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
11/10/2023;R01;1300010572;40;;;REPARACIÓN CARRETE R11;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
11/10/2023;R01;1300010572;50;;;REPARACIÓN CARRETE R31;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
11/10/2023;R01;1300010572;60;;;REPARACIÓN CARRETE R38;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
23/10/2023;R01;1300010572;70;;;REPARACIÓN CARRETE R34;;;1;PI;TSHP;;;;;;RODELACRUZ@A;15/12/2023;;F;;0;;0;;ZS04;;F;;;2,500.00;2,500.00;USD;1101;100400430439;false;05;N;;;;CD0000032;;Sí;No;Sí;0;0;15/12/2023;Sí;51;51;0;V;;24/10/2023;
11/10/2023;C13;1300010574;10;;;INSTALACIÓN ASPERSORES EN CAJÓN SUU-023;;;1;UP;CONC;;;;;;JPILCO@ANTAM;11/11/2023;;R;;0;;0;;ZS04;F;K;;;15,000.00;15,000.00;USD;1101;100400420425;false;05;N;;;;CD0000024;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;10;;;DiaPro Allegro/Largo 9 µm 40600508 (6l);;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;3,300.00;3,300.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;20;;;DiaPro Dac 3 ?m 40600543 (6 litros);;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;4,170.00;4,170.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;30;;;DiaPro Nap B 1 µm - 40600563 (6 litros);;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;4,500.00;4,500.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;40;;;DiaPro Nap ¼ µm - 40600573 (4 litros);;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;3,000.00;3,000.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;50;;;PRONTO FIX KIT 40200108;;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;520.00;520.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;60;;;CLAROFAST 40100055;;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;230.00;230.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;C05;1300010577;70;;;POLYFAST 40100036;;;1;PI;CONC;;;10002082;;;ECARRERA@ANT;11/11/2023;;R;;0;;0;;ZS04;;K;;;340.00;340.00;USD;1101;100400420423;false;05;N;;;;CD0000014;;Sí;No;Sí;0;0;11/11/2023;Sí;50;50;0;V;;11/10/2023;
11/10/2023;S10;1300010578;10;;;GABINETE RIO 316-CVB-026;;;1;GLB;CONC;;;;;;FNINANYA@ANT;30/10/2023;;R;;0;;0;;ZS04;;P;;;40,000.00;40,000.00;USD;1101;100950951001;false;05;N;;;;CD0000022;;Sí;No;Sí;0;0;30/10/2023;Sí;50;50;0;V;;19/10/2023;
11/10/2023;S10;1300010579;10;;;Servico Alquiler Grua y Plataforma;;;1;UP;CONC;;;;;;JZARATE@ANTA;18/10/2023;;R;;0;;0;;ZS04;F;P;;;320,000.00;320,000.00;USD;1101;100700975200;false;05;N;;;;SV0000023;;Sí;No;Sí;0;0;18/10/2023;Sí;50;50;0;V;;19/10/2023;
12/10/2023;C05;1300010582;10;;;Lockers de plástico maraca Maletek;;;1;PI;HRMY;;MODELO LP2  PUERTAS;;;;SGARCIA@ANTA;15/11/2023;;R;;0;;0;;ZS04;;K;;;286.00;286.00;USD;1102;100400420423;false;05;N;;;;CD0000020;;Sí;No;Sí;0;0;15/11/2023;Sí;50;50;0;V;;12/10/2023;
12/10/2023;C05;1300010584;10;;;Cable de trasmisión de datos;;;2;PI;HRMY;;YCC03-D09;;;;SGARCIA@ANTA;31/10/2023;;R;;0;;0;;ZS04;;K;;;80.00;160.00;USD;1102;100400420423;false;05;N;;;;CD0000020;;Sí;No;Sí;0;0;31/10/2023;Sí;50;50;0;V;;13/10/2023;
12/10/2023;C03;1300010586;10;;;Equipo PLT Automatico Universal;;;1;PI;CONC;;;;;;RPARRA@ANTAM;16/10/2023;;R;;0;;0;;ZS04;;P;;;12,600.00;12,600.00;USD;1101;100800840841;false;05;N;;;;CD0000013;;Sí;No;Sí;0;0;16/10/2023;Sí;50;50;0;V;;12/10/2023;
12/10/2023;JB2;1300010587;10;;;Scanner Laser;;;1;GLB;CONC;;;;;;JLAZON@ANTAM;30/11/2023;;R;;0;;0;;ZS04;;K;;;20,000.00;20,000.00;USD;1101;100400435415;false;05;N;;;;CD0000019;;Sí;No;Sí;0;0;30/11/2023;Sí;50;50;0;V;;12/10/2023;
12/10/2023;JR1;1300010588;10;1101015528;;COOLER, OIL, AIR-COOLED;CAT;4662337;1;PI;;;;;;;MCHAMPAS@ANT;26/10/2023;;F;;0;;0;P02;ZS04;L;F;;;76,334.41;76,334.41;PEN;1101;999999999999;false;05;N;;;Z001;IN0000014;;Sí;No;Sí;0;0;26/10/2023;Sí;0;0;194677;V;;12/10/2023;
12/10/2023;S02;1300010589;10;;;SCI para los filtros prensa PPL;;;1;UP;HSUB;;;;;;RCERNA@ANTAM;19/10/2023;;R;;0;;0;;ZS04;F;P;;;415,000.00;415,000.00;USD;1102;100600650627;false;05;N;;;;SV0000020;;Sí;No;Sí;0;0;19/10/2023;Sí;50;50;0;V;;25/10/2023;
12/10/2023;C07;1300010591;10;;;1408466M SEGMENTOS CAT;;;6;PI;TSHP;;1408466 SEGMENTOS CAT;;;;MENRIQUEZ@AN;12/10/2023;;F;;0;;0;;ZS04;;F;;;200.00;1,200.00;USD;1101;100400430436;false;03;N;;;;CD0000032;;Sí;No;Sí;0;0;12/10/2023;Sí;51;51;0;V;;;CCHIN@ANTAMI
12/10/2023;C07;1300010592;10;;;1408466M SEGMENTOS CAT;;;6;PI;TSHP;;1408466 SEGMENTOS CAT;;;;MENRIQUEZ@AN;12/10/2023;;F;;0;;0;;ZS04;;F;;;200.00;1,200.00;USD;1101;100400430436;false;03;N;;;;CD0000032;;Sí;No;Sí;0;0;12/10/2023;Sí;51;51;0;V;;;CCHIN@ANTAMI
12/10/2023;JR1;1300010594;10;1101457993;;CYLINDER HYDRAULIC;BUCYRUS;40007040;1;PI;;;;;;;MCHAMPAS@ANT;26/10/2023;;F;;0;;0;P02;ZS04;L;F;;;0.00;0.00;PEN;1101;999999999999;false;05;N;;;;IN0000014;;Sí;No;Sí;0;0;26/10/2023;Sí;0;0;194718;V;;12/10/2023;
